Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
91,-0,0348098,0,-0,08218865,0,-0,03470558,0
92,-0,03512246,0,-0,06745701,0,-0,03470558,0
93,-0,03470558,0,-0,04638875,0,-0,03470558,0
94,-0,03470558,0,-0,09579989,0,-0,03470558,0
95,-0,03470558,0,-0,06560709,0,-0,03470558,0
96,-0,03512246,0,-0,06264722,0,-0,03470558,0
97,-0,03470558,0,-0,0513705,0,-0,03470558,0
98,-0,03553934,0,-0,07134445,0,-0,03470558,0
99,-0,03470558,0,-0,06663887,0,-0,03470558,0
100,-0,03470558,0,-0,06663887,0,-0,03470558,0

